hhid,weight,account_num,account_type,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246,mm_account
1760,220.26961,2,Bank Account,District_A,Rural,female,59,4,,no,yes,no,,,,,,,,,,,,,,,no
1760,220.26961,3,VSLA Account,District_A,Rural,female,59,4,,no,yes,no,,,,,,,,,,,,,,,no
1761,419.75691,1,Mobile Money,District_C,Rural,male,42,6,primary 5,no,yes,no,Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1761,419.75691,2,VSLA Account,District_C,Rural,male,42,6,primary 5,no,yes,no,Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1762,796.85746,1,None,District_A,Rural,male,56,4,university,no,no,no,Company_A Company_B,Company_A,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes
1763,1705.8234,1,Mobile Money,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no,yes
1763,1705.8234,2,SACCO Account,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no,yes
1763,1705.8234,3,VSLA Account,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no,yes
1764,281.29524,1,VSLA Account,District_A,Rural,male,19,8,secondary 6,no,yes,no,Company_A,,yes,no,no,no,no,no,no,no,yes,,no,no,yes
1765,682.87689,1,Mobile Money,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no,yes
1765,682.87689,2,VSLA Account,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no,yes
1766,212.67831,1,SACCO Account,District_C,Rural,male,34,4,primary 2,yes,yes,no,,,,,,no,yes,no,,,no,,no,no,no
1766,212.67831,2,VSLA Account,District_C,Rural,male,34,4,primary 2,yes,yes,no,,,,,,no,yes,no,,,no,,no,no,no
1767,448.73912,1,Mobile Money,District_B,Rural,female,36,6,primary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,no,yes,yes,,no,no,yes
1768,268.91678,1,Mobile Money,District_B,Rural,female,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,no,,no,no,yes
1768,268.91678,2,Bank Account,District_B,Rural,female,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,no,,no,no,yes
1769,317.89512,1,SACCO Account,District_C,Urban,male,30,5,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no,yes
1769,317.89512,2,VSLA Account,District_C,Urban,male,30,5,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no,yes
1770,140.64762,1,Bank Account,District_A,Rural,female,43,5,university,no,,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes
1771,558.18587,1,Mobile Money,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no,yes
1771,558.18587,2,Bank Account,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no,yes
1771,558.18587,3,VSLA Account,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no,yes
1772,219.40364,1,Mobile Money,District_B,Rural,female,22,3,secondary 1,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,yes,no,no,yes
1772,219.40364,2,VSLA Account,District_B,Rural,female,22,3,secondary 1,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,yes,no,no,yes
1773,410.18732,1,SACCO Account,District_B,Rural,male,41,8,primary 4,no,yes,no,Company_A Company_B,Company_B,,no,no,yes,yes,no,no,no,no,,no,no,yes
1773,410.18732,2,VSLA Account,District_B,Rural,male,41,8,primary 4,no,yes,no,Company_A Company_B,Company_B,,no,no,yes,yes,no,no,no,no,,no,no,yes
1774,319.95937,1,None,District_C,Rural,male,35,5,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes
1775,220.62869,1,Mobile Money,District_B,Rural,male,37,9,primary 4,yes,yes,no,,,,yes,,yes,no,no,yes,no,yes,,no,yes,no
1775,220.62869,2,VSLA Account,District_B,Rural,male,37,9,primary 4,yes,yes,no,,,,yes,,yes,no,no,yes,no,yes,,no,yes,no
1776,270.77094,1,Mobile Money,District_A,Urban,male,32,5,primary 6,no,yes,,Company_A,,no,,,,,,,,,,,,yes
1776,270.77094,2,Bank Account,District_A,Urban,male,32,5,primary 6,no,yes,,Company_A,,no,,,,,,,,,,,,yes
1777,725.07652,1,Mobile Money,District_A,Urban,male,28,5,secondary 5,no,yes,no,Company_A Company_B,Company_A,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes
1777,725.07652,2,VSLA Account,District_A,Urban,male,28,5,secondary 5,no,yes,no,Company_A Company_B,Company_A,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes
1778,599.11794,1,VSLA Account,District_B,Rural,female,46,7,,no,yes,,,,,,,,,,,,,,,,no
1779,158.26337,1,SACCO Account,District_B,Rural,female,28,3,primary 1,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no,yes
1779,158.26337,2,VSLA Account,District_B,Rural,female,28,3,primary 1,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no,yes
1780,424.91907,1,Mobile Money,District_B,Rural,male,21,2,,no,yes,no,Company_C,,yes,no,,yes,yes,no,yes,no,no,,no,no,yes
1781,1069.3827,1,Mobile Money,District_A,Urban,female,21,7,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,yes,yes,no,no,yes
1781,1069.3827,2,SACCO Account,District_A,Urban,female,21,7,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,yes,yes,no,no,yes
1782,214.48889,1,Mobile Money,District_C,Rural,male,41,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1783,601.39401,1,Mobile Money,District_A,Rural,male,20,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,,yes,no,yes
1783,601.39401,2,SACCO Account,District_A,Rural,male,20,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,,yes,no,yes
1784,1463.1529,1,Mobile Money,District_A,Urban,male,24,11,university,no,yes,,Company_A,,,no,no,yes,yes,no,yes,no,yes,,no,no,yes
1785,90.25698,1,None,District_A,Urban,female,38,3,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,yes,,yes,yes,yes
1786,2056.7962,1,VSLA Account,District_B,Rural,male,97,2,,no,yes,no,,,,,,,,,,,,,,,no
1787,245.81333,1,Mobile Money,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,yes,no,no,,,no,,no,no,no
1787,245.81333,2,MFI Account,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,yes,no,no,,,no,,no,no,no
1787,245.81333,3,SACCO Account,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,yes,no,no,,,no,,no,no,no
1787,245.81333,4,VSLA Account,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,yes,no,no,,,no,,no,no,no
1788,836.11016,1,VSLA Account,District_C,Rural,female,48,5,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1789,413.05755,1,None,District_C,Rural,female,44,7,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no,no
1790,324.57143,1,VSLA Account,District_A,Urban,male,52,8,,no,yes,yes,Company_B,,yes,yes,,yes,yes,no,yes,no,yes,,no,no,yes
1791,668.88813,1,Mobile Money,District_C,Rural,male,20,5,secondary 1,no,yes,no,,,,,,,,,,,,,,,no
1792,303.48025,1,Mobile Money,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,no,,no,no,yes
1792,303.48025,2,Bank Account,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,no,,no,no,yes
1792,303.48025,3,SACCO Account,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,no,,no,no,yes
1792,303.48025,4,VSLA Account,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,no,,no,no,yes
1793,879.35698,1,Mobile Money,District_B,Rural,female,24,4,primary 5,no,yes,no,,,,,,,,,,,,,,,no
1794,385.87937,1,VSLA Account,District_A,Urban,male,28,5,university,no,yes,no,Company_A,,yes,no,no,yes,no,no,yes,no,yes,,no,no,yes
1795,305.83673,1,Mobile Money,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A Company_B,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no,yes
1795,305.83673,2,SACCO Account,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A Company_B,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no,yes
1795,305.83673,3,VSLA Account,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A Company_B,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no,yes
1796,101.91202,1,Mobile Money,District_B,Rural,male,28,4,primary 3,no,yes,no,,,,,,,yes,yes,,no,,,,yes,no
1796,101.91202,2,SACCO Account,District_B,Rural,male,28,4,primary 3,no,yes,no,,,,,,,yes,yes,,no,,,,yes,no
1796,101.91202,3,VSLA Account,District_B,Rural,male,28,4,primary 3,no,yes,no,,,,,,,yes,yes,,no,,,,yes,no
1797,679.22383,1,None,District_C,Rural,female,50,5,primary 5,no,yes,no,,,,,,,,,,,,,,,no
1798,933.90123,1,Mobile Money,District_B,Rural,male,25,3,secondary 2,yes,yes,no,,,,no,,yes,no,yes,no,no,no,,yes,no,no
1798,933.90123,2,VSLA Account,District_B,Rural,male,25,3,secondary 2,yes,yes,no,,,,no,,yes,no,yes,no,no,no,,yes,no,no
1799,342.54125,1,SACCO Account,District_A,Urban,female,19,8,secondary 6,no,yes,no,,,,,,,,,,,,,,,no
1800,229.05297,1,Mobile Money,District_B,Rural,female,88,3,,yes,yes,no,,,,,,no,no,no,,no,yes,,no,no,no
1800,229.05297,2,VSLA Account,District_B,Rural,female,88,3,,yes,yes,no,,,,,,no,no,no,,no,yes,,no,no,no
1801,191.91111,1,Bank Account,District_C,Rural,female,70,3,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1802,476.3903,1,Mobile Money,District_B,Rural,male,53,5,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,no,,yes,no,yes
1802,476.3903,2,VSLA Account,District_B,Rural,male,53,5,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,no,,yes,no,yes
1803,391.59873,1,Mobile Money,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes,yes
1803,391.59873,2,VSLA Account,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes,yes
1804,165.83655,1,Mobile Money,District_B,Rural,female,64,6,,yes,yes,no,,,,,,no,yes,no,,,no,,no,no,no
1804,165.83655,2,VSLA Account,District_B,Rural,female,64,6,,yes,yes,no,,,,,,no,yes,no,,,no,,no,no,no
1805,144.4228,1,None,District_A,Rural,male,24,4,primary 5,no,yes,,,,,,,,,,,,,,,,no
1806,319.95937,1,Mobile Money,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no,yes
1806,319.95937,2,SACCO Account,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no,yes
1806,319.95937,3,VSLA Account,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no,yes
1807,265.27473,1,Mobile Money,District_A,Rural,male,24,6,secondary 4,yes,yes,no,,,,no,,yes,yes,yes,yes,no,yes,,yes,no,no
1807,265.27473,2,SACCO Account,District_A,Rural,male,24,6,secondary 4,yes,yes,no,,,,no,,yes,yes,yes,yes,no,yes,,yes,no,no
1808,425.94982,1,Mobile Money,District_B,Rural,male,43,6,primary 4,no,yes,,Company_A,,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
1809,317.59354,1,None,District_B,Rural,female,43,5,secondary 6,no,yes,yes,Company_A Company_B Company_C,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no,yes
1810,1030.2512,1,None,District_C,Rural,male,21,9,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1811,270.93334,1,Mobile Money,District_C,Urban,male,39,6,university,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no,yes
1811,270.93334,2,Bank Account,District_C,Urban,male,39,6,university,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no,yes
1812,380.4451,1,Mobile Money,District_B,Rural,male,34,3,primary 6,yes,yes,no,,,,no,,yes,no,yes,yes,no,no,yes,no,no,no
1812,380.4451,2,Bank Account,District_B,Rural,male,34,3,primary 6,yes,yes,no,,,,no,,yes,no,yes,yes,no,no,yes,no,no,no
1813,566.05812,1,SACCO Account,District_A,Urban,male,28,3,primary 6,no,yes,no,Company_B,,yes,yes,no,no,yes,yes,yes,no,yes,,yes,no,yes
1814,1026.2914,1,VSLA Account,District_B,Rural,female,23,2,secondary 3,no,yes,no,Company_A,,yes,,,no,no,no,no,no,yes,yes,no,no,yes
1815,59.073857,1,Mobile Money,District_A,Rural,female,66,5,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1816,361.24444,1,Mobile Money,District_C,Urban,female,19,6,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no,yes
1816,361.24444,2,SACCO Account,District_C,Urban,female,19,6,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no,yes
1817,323.63157,1,Mobile Money,District_A,Urban,female,31,7,secondary 4,yes,yes,yes,,,,,,no,no,no,yes,,no,,no,yes,no
1817,323.63157,2,Bank Account,District_A,Urban,female,31,7,secondary 4,yes,yes,yes,,,,,,no,no,no,yes,,no,,no,yes,no
1818,180.01481,1,Mobile Money,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1818,180.01481,2,Bank Account,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1818,180.01481,3,SACCO Account,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1818,180.01481,4,VSLA Account,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1819,158.79677,1,Bank Account,District_B,Rural,male,55,1,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,no,no,no,no,no,no,,no,no,yes
1820,151.73663,1,None,District_B,Rural,female,19,7,primary 4,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,yes
1821,126.82385,1,SACCO Account,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no,yes
1821,126.82385,2,VSLA Account,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no,yes
1822,298.02667,1,SACCO Account,District_C,Rural,male,27,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1823,270.93333,1,Mobile Money,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no,yes
1823,270.93333,2,Bank Account,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no,yes
1823,270.93333,3,MFI Account,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no,yes
1823,270.93333,4,SACCO Account,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no,yes
1824,625.38922,1,Mobile Money,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no,yes
1824,625.38922,2,SACCO Account,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no,yes
1824,625.38922,3,VSLA Account,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no,yes
1825,290.63758,1,Mobile Money,District_C,Rural,female,26,4,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no,no
1825,290.63758,2,Bank Account,District_C,Rural,female,26,4,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no,no
1825,290.63758,3,SACCO Account,District_C,Rural,female,26,4,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no,no
1826,296.20899,1,Mobile Money,District_A,Rural,female,34,8,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no,yes
1826,296.20899,2,Bank Account,District_A,Rural,female,34,8,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no,yes
1826,296.20899,3,VSLA Account,District_A,Rural,female,34,8,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no,yes
1827,107.24444,1,Mobile Money,District_C,Rural,female,30,5,primary 4,yes,yes,no,,,,,,,,,,,,,,,no
1827,107.24444,2,Bank Account,District_C,Rural,female,30,5,primary 4,yes,yes,no,,,,,,,,,,,,,,,no
1827,107.24444,3,SACCO Account,District_C,Rural,female,30,5,primary 4,yes,yes,no,,,,,,,,,,,,,,,no
1827,107.24444,4,VSLA Account,District_C,Rural,female,30,5,primary 4,yes,yes,no,,,,,,,,,,,,,,,no
1828,1078.4973,1,Mobile Money,District_C,Rural,female,57,1,primary 3,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no,no
1828,1078.4973,2,Bank Account,District_C,Rural,female,57,1,primary 3,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no,no
1829,186.52551,1,SACCO Account,District_B,Rural,male,65,6,primary 6,no,yes,no,Company_A,,no,,,no,no,no,no,no,no,,no,no,yes
1829,186.52551,2,VSLA Account,District_B,Rural,male,65,6,primary 6,no,yes,no,Company_A,,no,,,no,no,no,no,no,no,,no,no,yes
1830,196.98173,1,Mobile Money,District_B,Rural,female,30,3,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1831,482.8176,1,SACCO Account,District_C,Rural,female,50,5,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,yes,no,no,no,,yes,no,yes
1831,482.8176,2,VSLA Account,District_C,Rural,female,50,5,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,yes,no,no,no,,yes,no,yes
1832,412.83583,1,None,District_C,Rural,male,43,4,tvet,no,no,no,Company_B,,yes,yes,,no,yes,no,yes,no,yes,,no,no,yes
1833,227.2,1,None,District_A,Urban,female,35,6,university,no,yes,no,Company_A,,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,yes
1834,455.25126,1,Mobile Money,District_B,Rural,female,47,6,primary 6,yes,yes,no,,,,yes,,no,no,no,,,no,,no,no,no
1834,455.25126,2,Bank Account,District_B,Rural,female,47,6,primary 6,yes,yes,no,,,,yes,,no,no,no,,,no,,no,no,no
1835,317.89512,1,Mobile Money,District_C,Urban,male,32,5,university,no,yes,no,Company_A Company_B,Company_B,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1835,317.89512,2,Bank Account,District_C,Urban,male,32,5,university,no,yes,no,Company_A Company_B,Company_B,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1836,219.40364,1,Bank Account,District_B,Rural,female,34,5,primary 2,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,yes,,no,no,yes
1836,219.40364,2,VSLA Account,District_B,Rural,female,34,5,primary 2,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,yes,,no,no,yes
1837,305.67564,1,Mobile Money,District_C,Rural,female,46,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,,no,no,no,no,no,no,,no,no,yes
1837,305.67564,2,VSLA Account,District_C,Rural,female,46,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,,no,no,no,no,no,no,,no,no,yes
1838,133.66044,1,VSLA Account,District_C,Rural,female,31,2,primary 4,no,yes,no,Company_B,,no,,,no,yes,no,yes,no,yes,,no,no,yes
1839,566.46605,1,Mobile Money,District_A,Urban,male,32,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,no,no,yes
1839,566.46605,2,SACCO Account,District_A,Urban,male,32,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,no,no,yes
1840,427.75309,1,Mobile Money,District_A,Urban,female,21,2,secondary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,yes,no,yes,yes
1840,427.75309,2,Bank Account,District_A,Urban,female,21,2,secondary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,yes,no,yes,yes
1840,427.75309,3,SACCO Account,District_A,Urban,female,21,2,secondary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,yes,no,yes,yes
1840,427.75309,4,VSLA Account,District_A,Urban,female,21,2,secondary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,yes,no,yes,yes
1841,266.7321,1,Mobile Money,District_A,Rural,female,49,5,university,no,yes,no,Company_A Company_B,Company_B,no,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1841,266.7321,2,SACCO Account,District_A,Rural,female,49,5,university,no,yes,no,Company_A Company_B,Company_B,no,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1841,266.7321,3,VSLA Account,District_A,Rural,female,49,5,university,no,yes,no,Company_A Company_B,Company_B,no,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1842,211.05185,1,Mobile Money,District_B,Rural,female,34,5,,yes,yes,no,,,,no,,no,no,no,yes,,no,,no,no,no
1843,236.95675,1,Mobile Money,District_B,Rural,female,27,4,primary 2,no,yes,no,Company_B,,,,,no,no,no,no,no,no,,no,no,yes
1843,236.95675,2,Bank Account,District_B,Rural,female,27,4,primary 2,no,yes,no,Company_B,,,,,no,no,no,no,no,no,,no,no,yes
1843,236.95675,3,SACCO Account,District_B,Rural,female,27,4,primary 2,no,yes,no,Company_B,,,,,no,no,no,no,no,no,,no,no,yes
1843,236.95675,4,VSLA Account,District_B,Rural,female,27,4,primary 2,no,yes,no,Company_B,,,,,no,no,no,no,no,no,,no,no,yes
1844,85.550617,1,None,District_A,Rural,female,53,7,,yes,yes,no,,,,no,,yes,yes,no,no,no,yes,,no,no,no
1845,306.05432,1,None,District_C,Rural,female,29,4,primary 6,no,yes,no,Company_B Company_C,Company_B,yes,,,no,yes,no,no,no,yes,,no,no,yes
1846,566.46605,1,Mobile Money,District_A,Urban,female,22,4,secondary 3,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,no,,no,no,yes
1846,566.46605,2,Bank Account,District_A,Urban,female,22,4,secondary 3,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,no,,no,no,yes
1847,163.97105,1,None,District_B,Rural,female,45,4,,no,yes,no,Company_A,,no,no,,no,no,no,no,no,no,,no,no,yes
1848,521.87367,1,None,District_B,Rural,female,53,7,,no,yes,no,,,,,,,,,,,,,,,no
1849,311.50997,1,Bank Account,District_A,Urban,female,30,5,primary 3,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
1849,311.50997,2,SACCO Account,District_A,Urban,female,30,5,primary 3,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
1849,311.50997,3,VSLA Account,District_A,Urban,female,30,5,primary 3,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
1850,231.95012,1,Mobile Money,District_B,Rural,female,74,1,,no,yes,no,Company_B,,no,,,no,yes,no,no,no,no,,no,no,yes
1851,443.20889,1,Mobile Money,District_B,Rural,male,48,5,primary 6,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes
1851,443.20889,2,Bank Account,District_B,Rural,male,48,5,primary 6,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes
